epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_FakeLinear(input_features=128, output_features=2, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=128, bias=False)1","effective_rank_site_0_Linear(in_features=128, out_features=512, bias=False)3","effective_rank_site_0_Linear(in_features=128, out_features=128, bias=False)4","effective_rank_site_0_Linear(in_features=128, out_features=128, bias=False)5","effective_rank_site_0_Linear(in_features=128, out_features=128, bias=False)6","effective_rank_site_0_Linear(in_features=128, out_features=128, bias=False)7","effective_rank_site_1_FakeLinear(input_features=128, output_features=2, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=128, bias=False)1","effective_rank_site_1_Linear(in_features=128, out_features=512, bias=False)3","effective_rank_site_1_Linear(in_features=128, out_features=128, bias=False)4","effective_rank_site_1_Linear(in_features=128, out_features=128, bias=False)5","effective_rank_site_1_Linear(in_features=128, out_features=128, bias=False)6","effective_rank_site_1_Linear(in_features=128, out_features=128, bias=False)7","effective_rank_site_agg_FakeLinear(input_features=128, output_features=2, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=128, bias=False)1","effective_rank_site_agg_Linear(in_features=128, out_features=512, bias=False)3","effective_rank_site_agg_Linear(in_features=128, out_features=128, bias=False)4","effective_rank_site_agg_Linear(in_features=128, out_features=128, bias=False)5","effective_rank_site_agg_Linear(in_features=128, out_features=128, bias=False)6","effective_rank_site_agg_Linear(in_features=128, out_features=128, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7744,5.72,6.0,4.0512,6.0,6.0,6.0,1.848,5.728,6.0,4.016,6.0,5.9968,6.0,3.6224,11.448,12.0,8.0672,12.0,11.9968,12.0,0.5667877793312073,1172.02001953125,0.6119,0.5,0.0,0.7380117177963257,1169.2412109375,0.6216,0.5,0.0,0.0,1170.630615234375,0.0,0,0.0,0.0,0.0,0
1,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8672,5.9968,6.0,5.656,6.0,6.0,5.9952,1.9088,5.9872,6.0,5.64,5.9888,6.0,5.9952,3.776,11.984,12.0,11.296,11.9888,12.0,11.9904,0.3885380029678345,963.5255126953125,0.6656,0.65832,0.0,0.8495647311210632,943.3551025390625,0.6668,0.67192,0.0,0.0,953.4403076171875,0.0,0,0.0,0.0,0.0,0
2,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7728,6.0,6.0,5.8736,6.0,6.0,6.0,1.7728,5.9952,6.0,5.9088,5.9968,6.0,6.0,3.5456,11.9952,12.0,11.7824,11.9968,12.0,12.0,0.537806510925293,873.2263793945312,0.7409,0.71264,0.0,0.5025767087936401,861.72998046875,0.7469,0.71928,0.0,0.0,867.4781494140625,0.0,0,0.0,0.0,0.0,0
3,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7808,5.9984,6.0,5.9024,6.0,5.9984,6.0,1.8688,6.0,6.0,5.8832,6.0,6.0,6.0,3.6496,11.9984,12.0,11.7856,12.0,11.9984,12.0,0.7810342907905579,850.3958740234375,0.7775,0.73176,0.0,0.4415135681629181,822.5477905273438,0.7825,0.7422,0.0,0.0,836.4718017578125,0.0,0,0.0,0.0,0.0,0
4,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8384,6.0,6.0,5.8736,6.0,5.9936,5.9984,1.784,6.0,6.0,5.8704,6.0,5.9952,6.0,3.6224,12.0,12.0,11.744,12.0,11.9888,11.9984,0.6129558682441711,790.0077514648438,0.7989,0.75688,0.0,0.37145519256591797,806.888916015625,0.8076,0.75376,0.0,0.0,798.4483642578125,0.0,0,0.0,0.0,0.0,0
5,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8544,5.9904,6.0,5.8304,6.0,5.9968,6.0,1.8288,6.0,6.0,5.8448,6.0,6.0,6.0,3.6832,11.9904,12.0,11.6752,12.0,11.9968,12.0,0.47799524664878845,780.3027954101562,0.8137,0.76356,0.0,0.3169640004634857,780.0955200195312,0.8265,0.76504,0.0,0.0,780.1991577148438,0.0,0,0.0,0.0,0.0,0
6,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.6864,6.0,6.0,5.8704,6.0,5.9984,5.9952,1.8032,5.9984,6.0,5.8512,6.0,5.9968,6.0,3.4896,11.9984,12.0,11.7216,12.0,11.9952,11.9952,0.45042842626571655,825.9344482421875,0.8321,0.75672,0.0,0.24200791120529175,838.9716796875,0.8436,0.75768,0.0,0.0,832.4530639648438,0.0,0,0.0,0.0,0.0,0
7,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7696,6.0,6.0,5.8576,6.0,6.0,6.0,1.8208,6.0,6.0,5.8272,6.0,6.0,6.0,3.5904,12.0,12.0,11.6848,12.0,12.0,12.0,0.34123265743255615,789.0877075195312,0.8447,0.76968,0.0,0.40277114510536194,804.056396484375,0.8576,0.77136,0.0,0.0,796.572021484375,0.0,0,0.0,0.0,0.0,0
8,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.856,6.0,6.0,5.816,6.0,5.9984,6.0,1.7872,6.0,6.0,5.8288,6.0,6.0,6.0,3.6432,12.0,12.0,11.6448,12.0,11.9984,12.0,0.2440340518951416,833.0518798828125,0.8581,0.76648,0.0,0.27916136384010315,821.7887573242188,0.8691,0.77112,0.0,0.0,827.4202880859375,0.0,0,0.0,0.0,0.0,0
9,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8912,6.0,6.0,5.8384,6.0,6.0,6.0,1.7424,6.0,6.0,5.816,6.0,6.0,6.0,3.6336,12.0,12.0,11.6544,12.0,12.0,12.0,0.3173862099647522,860.6396484375,0.872,0.76992,0.0,0.20820565521717072,904.6917724609375,0.8817,0.76448,0.0,0.0,882.6657104492188,0.0,0,0.0,0.0,0.0,0
10,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8192,6.0,6.0,5.8256,6.0,6.0,6.0,1.7872,6.0,6.0,5.736,6.0,5.9984,6.0,3.6064,12.0,12.0,11.5616,12.0,11.9984,12.0,0.6130082607269287,888.2655639648438,0.8826,0.77124,0.0,0.11609173566102982,929.1741943359375,0.8929,0.77052,0.0,0.0,908.7198486328125,0.0,0,0.0,0.0,0.0,0
11,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.792,5.9936,6.0,5.7584,6.0,5.992,6.0,1.7648,6.0,6.0,5.7264,6.0,5.9984,6.0,3.5568,11.9936,12.0,11.4848,12.0,11.9904,12.0,0.7250508069992065,859.1304931640625,0.8932,0.77412,0.0,0.13849908113479614,881.3056030273438,0.9034,0.77832,0.0,0.0,870.218017578125,0.0,0,0.0,0.0,0.0,0
12,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8064,6.0,6.0,5.7072,6.0,5.9984,6.0,1.7872,6.0,6.0,5.6768,6.0,5.9984,6.0,3.5936,12.0,12.0,11.384,12.0,11.9968,12.0,0.5158275961875916,922.38818359375,0.9081,0.77612,0.0,0.06466890871524811,920.4815063476562,0.9135,0.7818,0.0,0.0,921.434814453125,0.0,0,0.0,0.0,0.0,0
13,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.832,6.0,6.0,5.6512,6.0,5.9952,6.0,1.7488,6.0,6.0,5.5184,6.0,5.9984,6.0,3.5808,12.0,12.0,11.1696,12.0,11.9936,12.0,0.1220058798789978,968.917236328125,0.917,0.77628,0.0,0.08239536732435226,1052.214111328125,0.9247,0.77196,0.0,0.0,1010.565673828125,0.0,0,0.0,0.0,0.0,0
14,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.752,5.9936,6.0,5.5504,6.0,5.9984,6.0,1.7856,6.0,6.0,5.44,6.0,6.0,6.0,3.5376,11.9936,12.0,10.9904,12.0,11.9984,12.0,0.03249703347682953,974.3861083984375,0.9253,0.77632,0.0,0.18386656045913696,1028.3841552734375,0.9346,0.7796,0.0,0.0,1001.3851318359375,0.0,0,0.0,0.0,0.0,0
15,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7984,6.0,6.0,5.4688,6.0,5.9968,6.0,1.8288,5.9984,6.0,5.3904,6.0,6.0,6.0,3.6272,11.9984,12.0,10.8592,12.0,11.9968,12.0,0.05615051090717316,1120.0482177734375,0.9378,0.77456,0.0,0.39702457189559937,1205.6573486328125,0.9418,0.7732,0.0,0.0,1162.852783203125,0.0,0,0.0,0.0,0.0,0
16,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8928,6.0,6.0,5.304,6.0,6.0,6.0,1.776,6.0,6.0,5.2256,6.0,6.0,6.0,3.6688,12.0,12.0,10.5296,12.0,12.0,12.0,0.2607899308204651,1161.6248779296875,0.9446,0.77636,0.0,0.0631716400384903,1199.3258056640625,0.9502,0.77756,0.0,0.0,1180.475341796875,0.0,0,0.0,0.0,0.0,0
17,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8768,6.0,6.0,5.1472,6.0,6.0,6.0,1.8144,6.0,6.0,5.0832,6.0,5.9984,6.0,3.6912,12.0,12.0,10.2304,12.0,11.9984,12.0,0.19109240174293518,1356.4208984375,0.9528,0.77112,0.0,0.04228536784648895,1393.4398193359375,0.9571,0.77424,0.0,0.0,1374.930419921875,0.0,0,0.0,0.0,0.0,0
18,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.784,6.0,6.0,4.9808,6.0,6.0,6.0,1.8272,6.0,6.0,4.9376,6.0,5.9984,6.0,3.6112,12.0,12.0,9.9184,12.0,11.9984,12.0,0.08760175108909607,1392.472412109375,0.9612,0.77348,0.0,0.011759929358959198,1415.5631103515625,0.9641,0.7772,0.0,0.0,1404.017822265625,0.0,0,0.0,0.0,0.0,0
19,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7552,6.0,6.0,4.8656,6.0,5.9984,6.0,1.8912,5.9984,6.0,4.8768,6.0,6.0,6.0,3.6464,11.9984,12.0,9.7424,12.0,11.9984,12.0,0.009095944464206696,1673.5772705078125,0.9682,0.76572,0.0,0.1440105438232422,1824.2139892578125,0.972,0.76256,0.0,0.0,1748.8956298828125,0.0,0,0.0,0.0,0.0,0
20,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8384,6.0,6.0,4.7648,6.0,6.0,6.0,1.7904,6.0,6.0,4.728,6.0,5.9968,6.0,3.6288,12.0,12.0,9.4928,12.0,11.9968,12.0,0.021862737834453583,1620.7244873046875,0.9751,0.77392,0.0,0.010875493288040161,1664.9888916015625,0.9767,0.77508,0.0,0.0,1642.856689453125,0.0,0,0.0,0.0,0.0,0
21,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8528,6.0,6.0,4.6512,6.0,5.9968,6.0,1.8304,6.0,6.0,4.8336,6.0,5.9984,6.0,3.6832,12.0,12.0,9.4848,12.0,11.9952,12.0,0.5371923446655273,1842.66796875,0.9796,0.77216,0.0,0.018765322864055634,1963.90185546875,0.9819,0.7718,0.0,0.0,1903.284912109375,0.0,0,0.0,0.0,0.0,0
22,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8448,6.0,6.0,4.6128,6.0,6.0,6.0,1.7776,6.0,6.0,4.6032,6.0,5.9968,6.0,3.6224,12.0,12.0,9.216,12.0,11.9968,12.0,0.0004081428050994873,2139.185791015625,0.984,0.76872,0.0,0.003424033522605896,2298.70263671875,0.9886,0.76692,0.0,0.0,2218.9443359375,0.0,0,0.0,0.0,0.0,0
23,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.84,6.0,6.0,4.592,6.0,5.9984,6.0,1.8304,6.0,6.0,4.5792,6.0,5.9952,5.9968,3.6704,12.0,12.0,9.1712,12.0,11.9936,11.9968,0.008320048451423645,2231.62060546875,0.9892,0.7706,0.0,0.0018675923347473145,2317.809814453125,0.99,0.77184,0.0,0.0,2274.71533203125,0.0,0,0.0,0.0,0.0,0
24,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7968,6.0,6.0,4.5872,6.0,6.0,6.0,1.7872,6.0,6.0,4.616,6.0,6.0,6.0,3.584,12.0,12.0,9.2032,12.0,12.0,12.0,0.011628903448581696,2397.85791015625,0.9906,0.77024,0.0,0.13132108747959137,2503.7021484375,0.9923,0.77072,0.0,0.0,2450.780029296875,0.0,0,0.0,0.0,0.0,0
25,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.824,6.0,6.0,4.6896,6.0,6.0,6.0,1.7808,6.0,6.0,4.5312,6.0,6.0,6.0,3.6048,12.0,12.0,9.2208,12.0,12.0,12.0,0.028228864073753357,2653.164794921875,0.9938,0.7666,0.0,0.0006424635648727417,2829.397216796875,0.9942,0.76628,0.0,0.0,2741.281005859375,0.0,0,0.0,0.0,0.0,0
26,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.672,6.0,6.0,4.7152,6.0,5.992,6.0,1.8512,6.0,6.0,4.6128,6.0,6.0,6.0,3.5232,12.0,12.0,9.328,12.0,11.992,12.0,0.0028067007660865784,2848.01318359375,0.995,0.76556,0.0,0.0009731501340866089,2923.36572265625,0.9964,0.76876,0.0,0.0,2885.689453125,0.0,0,0.0,0.0,0.0,0
27,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8176,6.0,6.0,4.6224,6.0,5.9968,6.0,1.8016,6.0,6.0,4.632,6.0,5.9936,6.0,3.6192,12.0,12.0,9.2544,12.0,11.9904,12.0,0.00017958879470825195,3018.241943359375,0.9963,0.76256,0.0,5.364418029785156e-06,3054.51025390625,0.997,0.76876,0.0,0.0,3036.3759765625,0.0,0,0.0,0.0,0.0,0
28,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.824,6.0,6.0,4.7712,6.0,5.9984,6.0,1.7776,6.0,6.0,4.7568,6.0,6.0,6.0,3.6016,12.0,12.0,9.528,12.0,11.9984,12.0,0.6780809164047241,3265.031005859375,0.9981,0.76396,0.0,8.027255535125732e-05,3412.591796875,0.9981,0.76576,0.0,0.0,3338.8115234375,0.0,0,0.0,0.0,0.0,0
29,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.7792,6.0,6.0,4.7472,6.0,6.0,6.0,1.8544,6.0,6.0,4.6256,6.0,5.9968,6.0,3.6336,12.0,12.0,9.3728,12.0,11.9968,12.0,3.841519355773926e-05,3497.870361328125,0.9979,0.75932,0.0,0.00010523200035095215,3583.515625,0.9988,0.76428,0.0,0.0,3540.69287109375,0.0,0,0.0,0.0,0.0,0
30,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8464,6.0,6.0,4.7808,6.0,5.9968,6.0,1.8256,6.0,6.0,4.688,6.0,6.0,6.0,3.672,12.0,12.0,9.4688,12.0,11.9968,12.0,0.00029690563678741455,3546.585693359375,0.9985,0.76316,0.0,1.2725591659545898e-05,3814.052734375,0.9987,0.76348,0.0,0.0,3680.3193359375,0.0,0,0.0,0.0,0.0,0
31,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8864,6.0,6.0,4.7472,6.0,6.0,6.0,1.9056,6.0,6.0,4.8816,6.0,5.9968,6.0,3.792,12.0,12.0,9.6288,12.0,11.9968,12.0,0.00031238794326782227,3594.522705078125,0.999,0.76228,0.0,4.602968692779541e-05,3773.256103515625,0.9992,0.76448,0.0,0.0,3683.889404296875,0.0,0,0.0,0.0,0.0,0
32,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.8976,6.0,6.0,4.7264,6.0,6.0,6.0,1.8448,5.9952,6.0,4.7392,6.0,5.9984,6.0,3.7424,11.9952,12.0,9.4656,12.0,11.9984,12.0,0.0003645569086074829,3764.32666015625,0.999,0.76304,0.0,0.0007215738296508789,3877.858642578125,0.9991,0.76504,0.0,0.0,3821.0927734375,0.0,0,0.0,0.0,0.0,0
33,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.9424,6.0,6.0,4.8544,6.0,5.9984,6.0,1.9792,6.0,6.0,4.7216,6.0,6.0,6.0,3.9216,12.0,12.0,9.576,12.0,11.9984,12.0,0.0005090236663818359,3905.185302734375,0.9987,0.76624,0.0,0.003299020230770111,4036.168701171875,0.9991,0.76712,0.0,0.0,3970.677001953125,0.0,0,0.0,0.0,0.0,0
34,rankdad,0.0001,16,4,5,transformer,imdb,8,10,1.9744,6.0,6.0,4.76,6.0,6.0,6.0,2.0896,6.0,6.0,4.7776,6.0,5.9936,6.0,4.064,12.0,12.0,9.5376,12.0,11.9936,12.0,9.076297283172607e-05,4230.94091796875,0.9991,0.76328,0.0,5.27501106262207e-06,4289.767578125,0.9991,0.76944,0.0,0.0,4260.3544921875,0.0,0,0.0,0.0,0.0,0
35,rankdad,0.0001,16,4,5,transformer,imdb,8,10,2.0624,6.0,6.0,4.7824,6.0,5.9984,6.0,2.0832,6.0,6.0,4.8048,6.0,6.0,6.0,4.1456,12.0,12.0,9.5872,12.0,11.9984,12.0,3.266334533691406e-05,4283.91015625,0.9987,0.76588,0.0,2.35140323638916e-05,4455.45654296875,0.9985,0.76988,0.0,0.0,4369.68359375,0.0,0,0.0,0.0,0.0,0
